"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551465","Napitak Neg.Multiv.1,5 L Juicy",12.29,tommy-zagreb,Negazirani_sokovi,64
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551466","Napitak Neg.Multiv.0,5 L Juicy",7.29,tommy-zagreb,Negazirani_sokovi,65
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551467","Napitak Neg.Crv.Nar1,5 L Juicy",12.29,tommy-zagreb,Negazirani_sokovi,66
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551686","Pivo Zlatni Medvjed 0,5 L Svij",9.99,tommy-zagreb,Pivo,67
https://i.postimg.cc/13R4V3FV/3857500024114.png,"Pivo Zmajsko 0,33 L Pale Ale",11.29,tommy-zagreb,Pivo,68
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551688","Pivo Fakin Ipa 0,33 L",14.49,tommy-zagreb,Pivo,69
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551689","Pivo Pan Zlatni 0,5 L Limenka",9.79,tommy-zagreb,Pivo,70
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551635",Napitak Gaz.Cola 2 L Sky Cola,6.99,tommy-zagreb,Gazirani_sokovi,71
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551636","Napitak Gaz.Naranca0,5 L Fanta",6.99,tommy-zagreb,Gazirani_sokovi,72
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551637",Napitak Gaz.2 L Coca-Cola,13.99,tommy-zagreb,Gazirani_sokovi,73
