"""https://i.postimg.cc/Qd3Xx5Pd/3859888529144.png""","""Mjesavina Mahun/Zit. 500 G Spe""","""8.79""","""tommy-zagreb""","""Priprema_jela"""
"""https://i.postimg.cc/QtJvGqFW/3600540335715.png""","""Color Naturals 9,1 Bl T Cl""","""29.99""","""tommy-zagreb""","""Njega_i_higijena"""
"""https://i.postimg.cc/QtmYnxzQ/3600540335616.png""","""Color Naturals 4 Chatain""","""29.99""","""tommy-zagreb""","""Njega_i_higijena"""
"""https://i.postimg.cc/Qx2WB3bp/3850112141231.png""","""Prima Brand 35%  0,1 L Badel""","""11.29""","""tommy-zagreb""","""Zestoka_alkoholna_pica"""
"""https://i.postimg.cc/R0khqTjb/4015400674023.png""","""Pampers Pants Extra Large 44/1""","""124.99""","""tommy-zagreb""","""Bebe_i_mame"""
"""https://i.postimg.cc/RV4kjj8W/45110292.jpg""","""Pelene ab maxi pack s5 54 pampers""","""99.98""","""lonia""","""PELENE"""
"""https://i.postimg.cc/RVY79N8h/3858881088313.png""","""Cappuccino Classic 112 G Franc""","""15.99""","""tommy-zagreb""","""Kava_i_caj"""
"""https://i.postimg.cc/RVrpDR4p/32140083.jpg""","""Mlijeko za suncanje spf 20 200 ml Mon Soleil""","""37.98""","""lonia""","""ZASTITNA_SREDSTVA_ZA_SUNCANJE"""
"""https://i.postimg.cc/RZXSp6sv/8009470125536.png""","""Moustache Mm 415 G Piletina""","""4.99""","""tommy-zagreb""","""Kucni_ljubimci"""
"""https://i.postimg.cc/SRLPr22x/28041319.jpg""","""Mlijeko za suncanje spf 50 200 ml Mon Soleil""","""47.98""","""lonia""","""ZASTITNA_SREDSTVA_ZA_SUNCANJE"""
"""https://i.postimg.cc/SxNKpMwj/45110264.jpg""","""Pelena 9-20 kg 56 komada maxi 4+ jumbo + baby maramice Violeta""","""99.98""","""lonia""","""PELENE"""
"""https://i.postimg.cc/SxV5DbYs/3859893220067.png""","""Sir Svj.Skuta Kravlja 250 G""","""18.49""","""tommy-zagreb""","""Sir"""
"""https://i.postimg.cc/SxhvPsQ0/27050411.png""","""Pelinkovac Orange Badel 0,7 l""","""109.98""","""lonia""","""ZESTOKA_ALKOHOLNA_PICA"""
"""https://i.postimg.cc/T17j6ZPg/1497.jpg""","""Album Goolmania 2020""","""11.00""","""lonia""","""SLICICE_I_NAVIJANJE"""
"""https://i.postimg.cc/T1ygVz5B/3850114301053.png""","""Neopitroid Prah 100 G""","""17.49""","""tommy-zagreb""","""Ciscenje_i_pospremanje"""
"""https://i.postimg.cc/T35SYxyx/3600540335630.png""","""Color Naturals 6 Blond""","""29.99""","""tommy-zagreb""","""Njega_i_higijena"""
"""https://i.postimg.cc/T3b7vcSY/3600540335890.png""","""Color Naturals 111""","""29.99""","""tommy-zagreb""","""Njega_i_higijena"""
"""https://i.postimg.cc/VLt0WgsF/8000305111007.png""","""Vino Bardolino 0,75 L Lenotti""","""29.99 €""","""tommy-zagreb""","""Vinoteka"""
"""https://i.postimg.cc/VLxggC6y/3600540335708.png""","""Color Naturals 8,1 Bl.Cl.Cendr""","""29.99""","""tommy-zagreb""","""Njega_i_higijena"""
"""https://i.postimg.cc/VN4J0DL7/61060088.png""","""Off sprej protiv komaraca i krpelja 100 ml Johnson""","""36.98""","""lonia""","""ZASTITNA_SREDSTVA_ZA_SUNCANJE"""
"""https://i.postimg.cc/VScndDVb/3859890129370.png""","""Voda Negaz.0,75 L Cetina""","""4.49""","""tommy-zagreb""","""Voda"""
"""https://i.postimg.cc/VkNrQgsn/5000267014234.png""","""Whiskey 0,70 L J.Walker Red L""","""129.99""","""tommy-zagreb""","""Zestoka_alkoholna_pica"""
"""https://i.postimg.cc/W1wdSrnR/8003510010899.png""","""Gel Za Tus. 300 Ml Malizia Whi""","""11.29""","""tommy-zagreb""","""Njega_i_higijena"""
"""https://i.postimg.cc/W35k1Qmp/63030010.jpg""","""Doktor u kuci""","""15.00""","""lonia""","""CASOPIS"""
"""https://i.postimg.cc/W4Ndf9Gr/37010667.jpg""","""Paleta s kistovima Colorino""","""16.98""","""lonia""","""SKOLSKI_PRIBOR"""
"""https://i.postimg.cc/W4WSsmrZ/28041322.jpg""","""Mlijeko za suncanje za djecu spf 50 200 ml Mon Soleil""","""51.48""","""lonia""","""ZASTITNA_SREDSTVA_ZA_SUNCANJE"""
